ImageName,AUC_Borji,CC,KLdiv,NSS
1,0.79486097988494,0.660631237696689,0.958522803156145,2.70003511347505
10,0.863942971707355,0.662285795996763,1.19311875493446,2.44933168009299
100,0.784726832132038,0.651066112597129,4.493845736305,2.65375034041302
101,0.844811347290567,0.557423956998106,1.08776580077555,1.46499331587098
102,0.836901710603693,0.617540961597278,0.981880482093591,1.43040871255414
