ImageName,AUC_Borji,CC,KLdiv,NSS
1,0.841471158640586,0.461462532602565,1.54949119768017,1.88602199000478
10,0.706191546687787,0.176221307552253,2.2099566553357,0.65171929385189
100,0.682071413134118,0.486599137500264,6.69123587729187,1.98338172084382
101,0.748039886341525,0.557400372108499,1.58567587992467,1.46493133126268
102,0.766962315819544,0.458666503000833,1.35416011846646,1.06240816860499
