ImageName,AUC_Borji,CC,KLdiv,NSS
1,0.922852749472003,0.789734402012684,0.78633721529166,3.35148791584482
10,0.857686367872495,0.703082410746284,1.14148561878326,3.72187737695782
100,0.935130025932354,0.818727829449473,0.812467617343244,4.39743493528046
101,0.799829639791288,0.638595033811709,0.830860877493838,1.48496252098781
102,0.861347786456422,0.715304111927085,0.958143766586217,2.6209262151928
